Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-01 00:00:00-04:00,120.44430093685868,120.9507753854183,119.30472042335516,119.80146026611328,75089100,0.0,0.0
2021-04-05 00:00:00-04:00,120.64885790421835,122.87930909443286,119.8696583209913,122.62606811523438,88651200,0.0,0.0
2021-04-06 00:00:00-04:00,123.21046106001373,123.8240757008056,122.38256616754916,122.9280014038086,80171300,0.0,0.0
2021-04-07 00:00:00-04:00,122.55785759372996,124.59350465582355,121.88579830959569,124.57402801513672,83466700,0.0,0.0
2021-04-08 00:00:00-04:00,125.59674758502777,126.99930382725644,125.17793655097103,126.97008514404297,88844600,0.0,0.0
2021-04-09 00:00:00-04:00,126.42459968145573,129.58033511074808,126.1031794318075,129.5413818359375,106686700,0.0,0.0
2021-04-12 00:00:00-04:00,129.073907454543,129.39532780187267,127.23305627401432,127.82719421386719,91420000,0.0,0.0
2021-04-13 00:00:00-04:00,128.99599269074992,131.15826433043802,128.49924537282473,130.93423461914062,91266500,0.0,0.0
2021-04-14 00:00:00-04:00,131.43094899145666,131.48938634080065,128.2362450900617,128.59661865234375,87222800,0.0,0.0
2021-04-15 00:00:00-04:00,130.3400706375454,131.48937806764056,130.16474373855363,131.00238037109375,89347100,0.0,0.0
2021-04-16 00:00:00-04:00,130.8076081751269,131.16798178060714,129.81412853121648,130.67124938964844,84922400,0.0,0.0
2021-04-19 00:00:00-04:00,130.0381412567294,131.9471790846723,129.87256379574342,131.33355712890625,94264200,0.0,0.0
2021-04-20 00:00:00-04:00,131.50887932231677,132.00561168739057,128.3823471626382,129.64854431152344,94812300,0.0,0.0
2021-04-21 00:00:00-04:00,128.91804235349915,130.27189547649485,127.88560952240783,130.0283966064453,68847100,0.0,0.0
2021-04-22 00:00:00-04:00,129.58035833012048,130.66149395921403,127.99275572778816,128.50897216796875,84566500,0.0,0.0
2021-04-23 00:00:00-04:00,128.72323846633472,131.6062565911259,128.72323846633472,130.8270721435547,78657500,0.0,0.0
2021-04-26 00:00:00-04:00,131.32386071779356,131.54787559933953,130.08688184126248,131.2167205810547,66905100,0.0,0.0
2021-04-27 00:00:00-04:00,131.49910550928877,131.8887125625008,130.62251564804316,130.89523315429688,66015800,0.0,0.0
2021-04-28 00:00:00-04:00,130.81733580986761,131.5088791677975,129.61932548257246,130.1063232421875,107760100,0.0,0.0
2021-04-29 00:00:00-04:00,132.92117853809344,133.50558183329358,129.00571212903608,130.00892639160156,151101000,0.0,0.0
2021-04-30 00:00:00-04:00,128.35317485713367,130.08688632079222,127.66164611054948,128.04150390625,109839500,0.0,0.0
2021-05-03 00:00:00-04:00,128.60637073689202,130.58359545105438,128.401839986388,129.09336853027344,75135100,0.0,0.0
2021-05-04 00:00:00-04:00,127.77847859118502,128.07068022860358,123.40523322106765,124.52532958984375,137564700,0.0,0.0
2021-05-05 00:00:00-04:00,125.84023086704354,127.05772538948398,124.6422204183204,124.76884460449219,84000900,0.0,0.0
2021-05-06 00:00:00-04:00,124.56429785702491,126.37593028448455,123.8240591134078,126.36619567871094,78128300,0.0,0.0
2021-05-07 00:00:00-04:00,127.66380595625425,128.0638111341248,126.3271553590937,127.03939056396484,78973300,0.22,0.0
2021-05-10 00:00:00-04:00,126.25886899143829,126.38569336703041,123.7221730582719,123.76119995117188,88071200,0.0,0.0
2021-05-11 00:00:00-04:00,120.4927732833166,123.19532046962064,119.78054551827158,122.8440933227539,126142800,0.0,0.0
2021-05-12 00:00:00-04:00,120.39518935845192,121.6049930518603,119.27319057596678,119.78052520751953,112172300,0.0,0.0
2021-05-13 00:00:00-04:00,121.54645335187067,123.07822323359044,121.23424571494745,121.92695617675781,105861300,0.0,0.0
2021-05-14 00:00:00-04:00,123.17581868284023,124.7758841676664,122.7855571745272,124.34659576416016,81918000,0.0,0.0
2021-05-17 00:00:00-04:00,123.73193826034131,123.83926036065176,122.12211419930365,123.19532775878906,74244600,0.0,0.0
2021-05-18 00:00:00-04:00,123.47825121325309,123.89778097564653,121.7415955505699,121.80989074707031,63342900,0.0,0.0
2021-05-19 00:00:00-04:00,120.16105011854478,121.87818865261369,119.86835215925528,121.65379333496094,92612000,0.0,0.0
2021-05-20 00:00:00-04:00,122.1806452374261,124.61001150333645,122.05380598133526,124.20999145507812,76857100,0.0,0.0
2021-05-21 00:00:00-04:00,124.70758884704348,124.88320615344152,122.16114162608143,122.37578582763672,79295400,0.0,0.0
2021-05-24 00:00:00-04:00,122.94164165492356,124.82464619337513,122.87334646207267,124.00509643554688,63092900,0.0,0.0
2021-05-25 00:00:00-04:00,124.70756311355534,125.19539548054684,123.24408834343369,123.80996704101562,72009500,0.0,0.0
2021-05-26 00:00:00-04:00,123.86852204574208,124.28805183989326,123.3416701570207,123.76119995117188,56575900,0.0,0.0
2021-05-27 00:00:00-04:00,123.3611810284224,124.5319579811851,122.03429651202822,122.22942352294922,94625600,0.0,0.0
2021-05-28 00:00:00-04:00,122.51235234032615,122.73675508280117,121.51719276060966,121.57572937011719,71311100,0.0,0.0
2021-06-01 00:00:00-04:00,122.03429182182089,122.29771402080185,120.92205152635813,121.25376892089844,67637100,0.0,0.0
2021-06-02 00:00:00-04:00,121.25377238108098,122.19039542274523,121.02937706510446,122.01477813720703,59278900,0.0,0.0
2021-06-03 00:00:00-04:00,121.64403969713835,121.80989840712398,120.13177925202119,120.53179931640625,76229200,0.0,0.0
2021-06-04 00:00:00-04:00,121.04890967576293,123.08802229025616,120.83426545911946,122.82459259033203,75169300,0.0,0.0
2021-06-07 00:00:00-04:00,123.09775754946514,123.24410653680496,121.7903901347652,122.83433532714844,71057600,0.0,0.0
2021-06-08 00:00:00-04:00,123.51727923465421,125.33199613747028,123.13677635872094,123.65386962890625,74403800,0.0,0.0
2021-06-09 00:00:00-04:00,124.11243947005046,124.63929137968418,123.43923856713752,124.03438568115234,56877900,0.0,0.0
2021-06-10 00:00:00-04:00,123.92706803553762,125.06858426923962,122.87337162202547,123.03923034667969,71186400,0.0,0.0
2021-06-11 00:00:00-04:00,123.44898317154788,124.3368281715762,123.02945340825438,124.24901580810547,53522400,0.0,0.0
2021-06-14 00:00:00-04:00,124.70757800792384,127.36133965538929,123.97584053546844,127.30280303955078,96906500,0.0,0.0
2021-06-15 00:00:00-04:00,126.77596672295411,127.41989931286103,126.23935623136502,126.48326873779297,62746300,0.0,0.0
2021-06-16 00:00:00-04:00,127.19547914078684,127.70282128290683,125.33199905171192,126.9808349609375,91815000,0.0,0.0
2021-06-17 00:00:00-04:00,126.63933814390342,129.3223749059046,126.49298175181782,128.58087158203125,96721700,0.0,0.0
2021-06-18 00:00:00-04:00,127.52722244492858,128.30773056203458,127.06866573814787,127.28330993652344,108953300,0.0,0.0
2021-06-21 00:00:00-04:00,127.12720634134745,129.18582857227696,126.06375134431808,129.07850646972656,79663300,0.0,0.0
2021-06-22 00:00:00-04:00,128.91264666080772,130.8151612925248,128.41505560442437,130.71759033203125,74783600,0.0,0.0
2021-06-23 00:00:00-04:00,130.51271488266488,131.0493254021088,129.98585550457855,130.4444122314453,60214200,0.0,0.0
2021-06-24 00:00:00-04:00,131.1761533209972,131.36152922245495,129.69316099657445,130.16148376464844,68711000,0.0,0.0
2021-06-25 00:00:00-04:00,130.21025787505408,130.6297802366699,129.5760764313894,129.8687744140625,70783700,0.0,0.0
2021-06-28 00:00:00-04:00,130.1614721527149,131.9566646084623,130.1029355337376,131.49810791015625,62111300,0.0,0.0
2021-06-29 00:00:00-04:00,131.51761747124857,133.16646828417475,131.07857796707717,133.01036071777344,64556100,0.0,0.0
2021-06-30 00:00:00-04:00,132.8542738516881,134.0640853489463,132.56157584088896,133.6250457763672,63261400,0.0,0.0
2021-07-01 00:00:00-04:00,133.27382165358517,133.98604212249344,132.45426418125246,133.92750549316406,52485800,0.0,0.0
2021-07-02 00:00:00-04:00,134.54212006442484,136.5909908825578,134.39577852908815,136.55197143554688,78852600,0.0,0.0
2021-07-06 00:00:00-04:00,136.65932898286508,139.66431846121773,136.65932898286508,138.5618438720703,108181800,0.0,0.0
2021-07-07 00:00:00-04:00,140.0447648918188,141.36189806872017,139.18620319634806,141.04969787597656,104911600,0.0,0.0
2021-07-08 00:00:00-04:00,138.13252320539087,140.55213093920304,137.24467816832617,139.75210571289062,105575500,0.0,0.0
2021-07-09 00:00:00-04:00,139.27403406481795,142.10341304013653,139.17646311232951,141.57656860351562,99890800,0.0,0.0
2021-07-12 00:00:00-04:00,142.64976728517905,142.7570893612842,140.49357462424308,140.9813995361328,76299700,0.0,0.0
2021-07-13 00:00:00-04:00,140.5228916089028,143.86937940514224,140.13263749909038,142.09368896484375,100827100,0.0,0.0
2021-07-14 00:00:00-04:00,144.49373760521436,145.9279439651733,144.08395159902543,145.51815795898438,127050800,0.0,0.0
2021-07-15 00:00:00-04:00,145.6059901139749,146.34747864637848,143.50833398770226,144.86448669433594,106820300,0.0,0.0
2021-07-16 00:00:00-04:00,144.8449961921481,146.1133292004128,142.32781756831105,142.8253936767578,93251400,0.0,0.0
2021-07-19 00:00:00-04:00,140.2496710710599,140.56188618036083,138.22031752231123,138.9813232421875,121434600,0.0,0.0
2021-07-20 00:00:00-04:00,139.96676145319105,143.518127007473,139.47893643261804,142.59124755859375,96350000,0.0,0.0
2021-07-21 00:00:00-04:00,141.98635160042446,142.57174758950413,141.10827250404336,141.85951232910156,74993500,0.0,0.0
2021-07-22 00:00:00-04:00,142.38634335455993,144.59130668501456,142.25950410848452,143.22540283203125,77338200,0.0,0.0
2021-07-23 00:00:00-04:00,143.95714959308972,145.09865822031367,143.34248537564744,144.9425506591797,71447400,0.0,0.0
2021-07-26 00:00:00-04:00,144.6596219111436,146.18163344756866,144.10349429509156,145.36209106445312,72434100,0.0,0.0
2021-07-27 00:00:00-04:00,145.48890475095865,145.57672455410125,142.00584243486344,143.19613647460938,104818600,0.0,0.0
2021-07-28 00:00:00-04:00,141.283848347971,143.39125553651849,139.0691190835095,141.44970703125,118931200,0.0,0.0
2021-07-29 00:00:00-04:00,141.16682428860926,142.981534184993,141.05950217532487,142.09368896484375,56699500,0.0,0.0
2021-07-30 00:00:00-04:00,140.8643158519786,142.7668298895043,140.6008862507108,142.3082733154297,70440600,0.0,0.0
2021-08-02 00:00:00-04:00,142.7961507964113,143.3717807887823,141.7131785780533,141.9766082763672,62880000,0.0,0.0
2021-08-03 00:00:00-04:00,142.2595139229218,144.43520909857267,141.64484970305608,143.7717742919922,64786600,0.0,0.0
2021-08-04 00:00:00-04:00,143.68399557594776,144.19132291330385,142.71809660960577,143.3717803955078,56368300,0.0,0.0
2021-08-05 00:00:00-04:00,143.40104166770632,144.2401013148973,142.61076750096896,143.47909545898438,46397700,0.0,0.0
2021-08-06 00:00:00-04:00,143.0003050001657,143.74290453377364,142.29678337483543,142.79510498046875,54126800,0.22,0.0
2021-08-09 00:00:00-04:00,142.8537139522462,143.3422697557146,142.18928521610837,142.74623107910156,48908700,0.0,0.0
2021-08-10 00:00:00-04:00,143.08824157374232,144.32917762337323,141.97433481779836,142.26747131347656,69023100,0.0,0.0
2021-08-11 00:00:00-04:00,142.7071837820295,143.36184690994065,142.19908146277635,142.5215301513672,48493500,0.0,0.0
2021-08-12 00:00:00-04:00,142.84394884807298,145.63848865290169,142.5019538202862,145.48214721679688,72282600,0.0,0.0
2021-08-13 00:00:00-04:00,145.56034862237908,146.01959236929383,144.87637333214747,145.6873779296875,59375000,0.0,0.0
2021-08-16 00:00:00-04:00,145.1401675406519,147.72952253031957,143.1175540441941,147.66111755371094,103296000,0.0,0.0
2021-08-17 00:00:00-04:00,146.7915040599331,148.20831321235303,145.67759718518755,146.75242614746094,92229700,0.0,0.0
2021-08-18 00:00:00-04:00,146.37135309386304,147.27029417589944,142.80488601790597,143.0100860595703,86326000,0.0,0.0
2021-08-19 00:00:00-04:00,141.71052547158095,144.61254875765684,141.19265740190144,143.34230041503906,86960300,0.0,0.0
2021-08-20 00:00:00-04:00,144.0653382889344,145.10107421090675,143.42044104748524,144.7981719970703,60549600,0.0,0.0
2021-08-23 00:00:00-04:00,144.91542102572143,146.75239563031982,144.50503593715925,146.28338623046875,60131800,0.0,0.0
2021-08-24 00:00:00-04:00,146.02935786837372,147.40708910674365,145.7362213417673,146.19546508789062,48606400,0.0,0.0
2021-08-25 00:00:00-04:00,146.3811188443998,146.8794554129226,144.41712946066949,144.9643096923828,58991300,0.0,0.0
2021-08-26 00:00:00-04:00,144.95455911573424,145.7069245583274,144.13377377269998,144.1630859375,48597200,0.0,0.0
2021-08-27 00:00:00-04:00,144.10443150378484,145.34536755607812,143.4693148530707,145.1988067626953,55802400,0.0,0.0
2021-08-30 00:00:00-04:00,145.58964568755835,149.97688265994054,145.2085727146907,149.61534118652344,90956700,0.0,0.0
2021-08-31 00:00:00-04:00,149.16587817080352,149.3026732146875,147.8272249811444,148.35487365722656,86453100,0.0,0.0
2021-09-01 00:00:00-04:00,149.33200056452,151.43278500420377,148.85321040744938,149.01931762695312,80313700,0.0,0.0
2021-09-02 00:00:00-04:00,150.34815971820325,151.1787105563669,148.91180444862712,150.13319396972656,71115500,0.0,0.0
2021-09-03 00:00:00-04:00,150.24069238740682,151.09078972052774,149.5860293255129,150.76834106445312,57808700,0.0,0.0
2021-09-07 00:00:00-04:00,151.42298925392222,153.6605683081019,150.85626272401808,153.10362243652344,82278300,0.0,0.0
2021-09-08 00:00:00-04:00,153.38702422166725,153.44564855103232,150.45568847705636,151.55982971191406,74420200,0.0,0.0
2021-09-09 00:00:00-04:00,151.93110647020356,152.53691096459315,150.4263460744376,150.54360961914062,57305700,0.0,0.0
2021-09-10 00:00:00-04:00,151.45228394273914,151.9212932925362,145.29647845219108,145.560302734375,140893200,0.0,0.0
2021-09-13 00:00:00-04:00,147.18234237769772,147.95425407222461,145.34536758274155,146.12705993652344,102404300,0.0,0.0
2021-09-14 00:00:00-04:00,146.90872098150533,147.6122424590222,143.5474550132665,144.72975158691406,109296300,0.0,0.0
2021-09-15 00:00:00-04:00,145.1596986106003,146.01956159972383,143.01982179601146,145.6189422607422,83281300,0.0,0.0
2021-09-16 00:00:00-04:00,145.04243459087402,145.56030249720038,143.85035735869758,145.38441467285156,68034100,0.0,0.0
2021-09-17 00:00:00-04:00,145.41377207009813,145.41377207009813,142.42379770872697,142.71693420410156,129868800,0.0,0.0
2021-09-20 00:00:00-04:00,140.50868223734292,141.52487196661303,138.0365905336095,139.66836547851562,123478900,0.0,0.0
2021-09-21 00:00:00-04:00,140.63571172252995,141.2903898304163,139.51203897648207,140.14715576171875,75834000,0.0,0.0
2021-09-22 00:00:00-04:00,141.14379903633161,143.07847626004042,140.41096517330857,142.5117645263672,76404300,0.0,0.0
2021-09-23 00:00:00-04:00,143.29345719409983,143.71362307292674,142.30657952171666,143.46934509277344,64838200,0.0,0.0
2021-09-24 00:00:00-04:00,142.32611071447462,144.09468071612673,142.22839356904527,143.55726623535156,53477900,0.0,0.0
2021-09-27 00:00:00-04:00,142.1404875521175,142.6192778120824,140.52825867374906,142.0427703857422,74150700,0.0,0.0
2021-09-28 00:00:00-04:00,139.97129859054854,141.43696663861712,138.44700620608467,138.66197204589844,108972300,0.0,0.0
2021-09-29 00:00:00-04:00,139.2091217179658,141.14379894035906,138.77919013309102,139.56088256835938,74602000,0.0,0.0
2021-09-30 00:00:00-04:00,140.37188712321222,141.07540882378817,138.04635622911155,138.26132202148438,89056700,0.0,0.0
2021-10-01 00:00:00-04:00,138.65214546670163,139.64880358400276,135.9260103602956,139.38497924804688,94639600,0.0,0.0
2021-10-04 00:00:00-04:00,138.51538125819243,138.95509355251514,135.1052701786628,135.95535278320312,98322000,0.0,0.0
2021-10-05 00:00:00-04:00,136.2973477353653,138.98440552812323,136.17031841410787,137.88026428222656,80861100,0.0,0.0
2021-10-06 00:00:00-04:00,136.27780121386797,138.89645401323804,135.20297213380132,138.74989318847656,83221100,0.0,0.0
2021-10-07 00:00:00-04:00,139.7855986818326,140.9190518423827,139.45338427911526,140.0103302001953,61732700,0.0,0.0
2021-10-08 00:00:00-04:00,140.73339820397527,140.87995899645605,139.2970427994977,139.62925720214844,58773200,0.0,0.0
2021-10-11 00:00:00-04:00,139.01367183693614,141.49552874663496,138.5641939396708,139.5413055419922,64452200,0.0,0.0
2021-10-12 00:00:00-04:00,139.95170571768443,139.97125212650982,137.81182869231796,138.2710723876953,73035900,0.0,0.0
2021-10-13 00:00:00-04:00,138.00724781162134,138.16357433643927,136.01393179740973,137.68479919433594,78762700,0.0,0.0
2021-10-14 00:00:00-04:00,138.85737578524592,140.58686806127858,138.27110266842462,140.4696044921875,69907100,0.0,0.0
2021-10-15 00:00:00-04:00,140.47940022833114,141.58352667981416,140.2253415593247,141.52490234375,67940300,0.0,0.0
2021-10-18 00:00:00-04:00,140.16667221392322,143.47908032380766,139.88331637742027,143.1957244873047,85589200,0.0,0.0
2021-10-19 00:00:00-04:00,143.64520263819782,145.75576773810008,143.19573955238386,145.3551483154297,76378900,0.0,0.0
2021-10-20 00:00:00-04:00,145.2964783878217,146.32244845404824,144.72975192352953,145.84365844726562,58418800,0.0,0.0
2021-10-21 00:00:00-04:00,145.40400691653662,146.21501151275598,144.48551942420278,146.0586700439453,61421000,0.0,0.0
2021-10-22 00:00:00-04:00,146.26388560104417,146.7426608994433,145.2379151037615,145.28677368164062,58883400,0.0,0.0
2021-10-25 00:00:00-04:00,145.27696242983234,145.95117189778182,144.24122639888336,145.23788452148438,50720600,0.0,0.0
2021-10-26 00:00:00-04:00,145.91210950073977,147.38754297777294,145.5994265625498,145.90234375,60893400,0.0,0.0
2021-10-27 00:00:00-04:00,145.94140632392705,146.30293288736218,145.09132390307514,145.44308471679688,56094900,0.0,0.0
2021-10-28 00:00:00-04:00,146.39091463893837,149.66423061689264,146.29319748336883,149.07797241210938,100077900,0.0,0.0
2021-10-29 00:00:00-04:00,143.85037288076313,146.5081176612954,143.05891485963772,146.37132263183594,124953200,0.0,0.0
2021-11-01 00:00:00-04:00,145.57986452377787,146.27360541935798,144.41709931929685,145.55055236816406,74588300,0.0,0.0
2021-11-02 00:00:00-04:00,145.25744630214584,148.10084526807523,145.24766564186768,146.58631896972656,69122000,0.0,0.0
2021-11-03 00:00:00-04:00,146.94786074576106,148.4916993652847,146.39091470548655,148.02268981933594,54511500,0.0,0.0
2021-11-04 00:00:00-04:00,148.11059575284676,148.94113176601576,147.192108353955,147.50479125976562,60394600,0.0,0.0
2021-11-05 00:00:00-04:00,148.63012712450208,148.93347149692437,146.83940090236302,148.03321838378906,65463900,0.22,0.0
2021-11-08 00:00:00-05:00,148.16041026715402,148.31697989696048,146.93723803048172,147.2112274169922,55020900,0.0,0.0
2021-11-09 00:00:00-05:00,146.9764096836031,148.1800072843551,146.83941495612973,147.5733184814453,56787900,0.0,0.0
2021-11-10 00:00:00-05:00,146.80022003816552,146.90785977516097,144.67679516407316,144.7452850341797,65187100,0.0,0.0
2021-11-11 00:00:00-05:00,145.76299817171153,146.22289720379737,144.51045604306032,144.69638061523438,41000000,0.0,0.0
2021-11-12 00:00:00-05:00,145.24435777936998,147.1720784304826,144.31474986015922,146.77088928222656,63804000,0.0,0.0
2021-11-15 00:00:00-05:00,147.14272437440852,148.62032601011296,146.22289645235986,146.78067016601562,59222800,0.0,0.0
2021-11-16 00:00:00-05:00,146.72196856987298,148.23870523347338,146.1348398835429,147.75921630859375,59256200,0.0,0.0
2021-11-17 00:00:00-05:00,147.75917577688946,151.67332612859514,147.7493957762777,150.19573974609375,88807000,0.0,0.0
2021-11-18 00:00:00-05:00,150.41104477831504,155.26458367795593,149.76520627698585,154.48175048828125,137827700,0.0,0.0
2021-11-19 00:00:00-05:00,154.26650941148296,157.56419261801545,153.17055163174547,157.10427856445312,117305600,0.0,0.0
2021-11-22 00:00:00-05:00,158.209956175684,162.14368161224743,157.54455775714948,157.5641326904297,117467900,0.0,0.0
2021-11-23 00:00:00-05:00,157.6620164381372,158.32742995233392,155.64623082003743,157.94580078125,96041900,0.0,0.0
2021-11-24 00:00:00-05:00,157.29995411244806,158.66012108108276,156.2137765381209,158.46441650390625,69463600,0.0,0.0
2021-11-26 00:00:00-05:00,156.14530861301552,157.00641185994465,153.00419520836275,153.4445343017578,76959800,0.0,0.0
2021-11-29 00:00:00-05:00,155.94955010034442,157.7304958999759,155.38199643665857,156.80088806152344,88748200,0.0,0.0
2021-11-30 00:00:00-05:00,156.55625589116394,161.96756831221649,156.48775108343634,161.75228881835938,174048100,0.0,0.0
2021-12-01 00:00:00-05:00,163.88551760970591,166.64500155872992,160.99883389139347,161.2336883544922,152052500,0.0,0.0
2021-12-02 00:00:00-05:00,155.33309702351337,160.6759050938818,154.4132690949476,160.24534606933594,136739200,0.0,0.0
2021-12-03 00:00:00-05:00,160.49976670029744,161.4195945786872,156.29205136899398,158.36654663085938,118023100,0.0,0.0
2021-12-06 00:00:00-05:00,160.76397340255957,164.27693555746282,160.7541933995356,161.77188110351562,107497000,0.0,0.0
2021-12-07 00:00:00-05:00,165.4511829707639,167.89752761795768,164.72705957992557,167.506103515625,120405400,0.0,0.0
2021-12-08 00:00:00-05:00,168.4357343791699,172.18353634737676,167.03641741062992,171.32241821289062,116998900,0.0,0.0
2021-12-09 00:00:00-05:00,171.15604705270513,172.95655298827864,170.18728927314578,170.8135528564453,108923700,0.0,0.0
2021-12-10 00:00:00-05:00,171.4496116481563,175.77474686026093,170.9407678198788,175.59860229492188,115402700,0.0,0.0
2021-12-13 00:00:00-05:00,177.2327699190323,178.22110269969062,171.76274694249355,171.96824645996094,153237000,0.0,0.0
2021-12-14 00:00:00-05:00,171.48873864529648,173.92530298904865,168.51399049049428,170.58848571777344,139380400,0.0,0.0
2021-12-15 00:00:00-05:00,171.3517373886768,175.64751729804553,168.6118288401074,175.45181274414062,131063300,0.0,0.0
2021-12-16 00:00:00-05:00,175.43225135839342,177.2523322197485,167.08532532021002,168.5629119873047,150185800,0.0,0.0
2021-12-17 00:00:00-05:00,166.2829122189755,169.74694420568176,166.0480727156741,167.46694946289062,195432700,0.0,0.0
2021-12-20 00:00:00-05:00,164.66832933666538,166.91896912005944,163.86593615587674,166.10678100585938,107499100,0.0,0.0
2021-12-21 00:00:00-05:00,167.8779657038139,169.48276731961977,165.49033075391415,169.27728271484375,91185900,0.0,0.0
2021-12-22 00:00:00-05:00,169.32618739702795,172.08567137280502,168.45528928513505,171.87039184570312,92135300,0.0,0.0
2021-12-23 00:00:00-05:00,172.07589419886108,173.05443209039555,171.50834043001467,172.4966583251953,68356600,0.0,0.0
2021-12-27 00:00:00-05:00,173.28926405046633,176.54779687853835,173.26970404402934,176.45973205566406,74919600,0.0,0.0
2021-12-28 00:00:00-05:00,176.29336988152778,177.43825729141835,174.69834852343934,175.44203186035156,79144300,0.0,0.0
2021-12-29 00:00:00-05:00,175.48119097181373,176.75329313798875,174.3167285642682,175.53012084960938,62348900,0.0,0.0
2021-12-30 00:00:00-05:00,175.6181743920382,176.69457190920295,174.26778749437727,174.37542724609375,59773000,0.0,0.0
2021-12-31 00:00:00-05:00,174.2678163999058,175.38334904304386,173.45562812611084,173.7589874267578,64062300,0.0,0.0
2022-01-03 00:00:00-05:00,174.0133871781769,178.9550062933326,173.89596741451703,178.10366821289062,104487900,0.0,0.0
2022-01-04 00:00:00-05:00,178.71037008888723,179.01371442958575,175.27569272230144,175.84324645996094,99310400,0.0,0.0
2022-01-05 00:00:00-05:00,175.75519292106577,176.30317175638402,170.8918583606612,171.1658477783203,94537600,0.0,0.0
2022-01-06 00:00:00-05:00,168.99347567343597,171.53767993498516,167.95622799076347,168.30850219726562,96904000,0.0,0.0
2022-01-07 00:00:00-05:00,169.17940193566972,170.40257420223315,167.35932100577125,168.474853515625,86709100,0.0,0.0
2022-01-10 00:00:00-05:00,165.45116232460057,168.79775959259328,164.5606894006289,168.49441528320312,106765600,0.0,0.0
2022-01-11 00:00:00-05:00,168.62165897014336,171.42026304461638,167.1538521125257,171.32241821289062,76138300,0.0,0.0
2022-01-12 00:00:00-05:00,172.34005950483805,173.37730710526796,171.06797240622825,171.76272583007812,74805200,0.0,0.0
2022-01-13 00:00:00-05:00,172.0073621746904,172.82933029006384,168.10299122971512,168.49441528320312,84505800,0.0,0.0
2022-01-14 00:00:00-05:00,167.66270920988782,170.05034448798224,167.4180746925635,169.3555908203125,80440800,0.0,0.0
2022-01-18 00:00:00-05:00,167.82903798853678,168.8369308798859,165.7741172577152,166.15574645996094,90956700,0.0,0.0
2022-01-19 00:00:00-05:00,166.35141442818917,167.40823697043027,162.3785536255594,162.66232299804688,94815000,0.0,0.0
2022-01-20 00:00:00-05:00,163.39625309442948,166.0383024176851,160.65634400941124,160.97926330566406,91420500,0.0,0.0
