Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_5,SMA_20,SMA_50,Volatility_20,RSI_14,Daily_Return,Lag_1,Lag_2,Lag_3,Target
2021-06-02 00:00:00-04:00,121.25377238108098,122.19039542274524,121.02937706510446,122.01477813720705,59278900,0.0,0.0,122.16697998046875,123.13642768859863,124.76513610839844,1.752389686911774,56.653156550740256,0.006276169582861035,121.25376892089844,121.5757293701172,122.22942352294922,120.53179931640624
2021-06-03 00:00:00-04:00,121.64403969713835,121.80989840712398,120.1317792520212,120.53179931640624,76229200,0.0,0.0,121.52109985351562,122.92457542419433,124.78870391845703,1.8001198646109184,45.67459529013276,-0.012154091852162208,122.01477813720705,121.25376892089844,121.5757293701172,122.82459259033205
2021-06-04 00:00:00-04:00,121.04890967576291,123.08802229025616,120.83426545911946,122.82459259033205,75169300,0.0,0.0,121.64013366699218,122.74749526977538,124.9058528137207,1.607651081242073,45.24392604735577,0.019022310186435076,120.53179931640624,122.01477813720705,121.25376892089844,122.83433532714844
2021-06-07 00:00:00-04:00,123.09775754946514,123.24410653680496,121.7903901347652,122.83433532714844,71057600,0.0,0.0,121.89185485839843,122.53724250793456,125.01345703125,1.252562625462454,48.785281668011905,7.932236216645627e-05,122.82459259033205,120.53179931640624,122.01477813720705,123.65386962890624
2021-06-08 00:00:00-04:00,123.5172792346542,125.33199613747028,123.13677635872094,123.65386962890624,74403800,0.0,0.0,122.371875,122.5318759918213,125.1253744506836,1.2472613746658192,56.450547069078226,0.006671866620803657,122.83433532714844,122.82459259033205,120.53179931640624,124.03438568115234
2021-06-09 00:00:00-04:00,124.11243947005046,124.63929137968418,123.43923856713752,124.03438568115234,56877900,0.0,0.0,122.77579650878906,122.59139060974121,125.24139617919921,1.2905888845143525,58.19897806083809,0.0030772676454693393,123.65386962890624,122.83433532714844,122.82459259033205,123.03923034667967
2021-06-10 00:00:00-04:00,123.92706803553762,125.06858426923962,122.87337162202547,123.03923034667967,71186400,0.0,0.0,123.27728271484375,122.75432586669922,125.3665396118164,1.1101306672541005,45.481980210146446,-0.008023221375327738,124.03438568115234,123.65386962890624,122.83433532714844,124.24901580810548
2021-06-11 00:00:00-04:00,123.44898317154788,124.3368281715762,123.02945340825438,124.24901580810548,53522400,0.0,0.0,123.56216735839844,122.8704288482666,125.47204864501953,1.1400685861111748,57.59490225191784,0.009832518116515088,123.03923034667967,124.03438568115234,123.65386962890624,127.30280303955078
2021-06-14 00:00:00-04:00,124.70757800792384,127.36133965538929,123.97584053546844,127.30280303955078,96906500,0.0,0.0,124.4558609008789,123.01823921203614,125.62207550048828,1.481913510064867,61.98588105322522,0.024577959121717896,124.24901580810548,123.03923034667967,124.03438568115234,126.48326873779295
2021-06-15 00:00:00-04:00,126.77596672295412,127.41989931286103,126.23935623136502,126.48326873779295,62746300,0.0,0.0,125.02174072265625,123.18263626098633,125.69921951293945,1.6726881428572167,59.294538690926075,-0.0064376768004331675,127.30280303955078,124.24901580810548,123.03923034667967,126.9808349609375
2021-06-16 00:00:00-04:00,127.19547914078684,127.70282128290684,125.33199905171192,126.9808349609375,91815000,0.0,0.0,125.61103057861328,123.4411834716797,125.78027618408203,1.8405487848241446,60.855263157894655,0.003933850129822503,126.48326873779295,127.30280303955078,124.24901580810548,128.58087158203125
2021-06-17 00:00:00-04:00,126.63933814390342,129.3223749059046,126.49298175181782,128.58087158203125,96721700,0.0,0.0,126.7193588256836,123.7875373840332,125.86041305541993,2.117436216349146,71.31631060831448,0.012600615058059539,126.9808349609375,126.48326873779295,127.30280303955078,127.28330993652344
2021-06-18 00:00:00-04:00,127.52722244492858,128.30773056203458,127.06866573814789,127.28330993652344,108953300,0.0,0.0,127.32621765136719,123.94120330810547,125.86667755126953,2.2566495944210674,68.36184095554677,-0.01009140496205152,128.58087158203125,126.9808349609375,126.48326873779295,129.07850646972656
2021-06-21 00:00:00-04:00,127.12720634134745,129.18582857227696,126.06375134431808,129.07850646972656,79663300,0.0,0.0,127.68135833740234,124.27633934020996,125.85742004394531,2.496860229778742,72.99337821986734,0.014103942882208065,127.28330993652344,128.58087158203125,126.9808349609375,130.71759033203125
2021-06-22 00:00:00-04:00,128.91264666080772,130.8151612925248,128.41505560442437,130.71759033203125,74783600,0.0,0.0,128.52822265625,124.61196403503418,125.91522796630859,2.880197106237108,74.31867128695714,0.012698348525508552,129.07850646972656,127.28330993652344,128.58087158203125,130.4444122314453
2021-06-23 00:00:00-04:00,130.51271488266488,131.0493254021088,129.98585550457855,130.4444122314453,60214200,0.0,0.0,129.22093811035157,124.94368629455566,125.90543151855469,3.1521807963186306,79.70788426220624,-0.0020898342747295295,130.71759033203125,129.07850646972656,127.28330993652344,130.16148376464844
2021-06-24 00:00:00-04:00,131.1761533209972,131.36152922245495,129.69316099657445,130.16148376464844,68711000,0.0,0.0,129.537060546875,125.26370048522949,125.93672882080078,3.3448120592539605,75.00029896547535,-0.0021689581175380335,130.4444122314453,130.71759033203125,129.07850646972656,129.8687744140625
2021-06-25 00:00:00-04:00,130.21025787505408,130.6297802366699,129.5760764313894,129.8687744140625,70783700,0.0,0.0,130.0541534423828,125.64566802978516,125.91405670166016,3.4155177740116334,73.5162120967889,-0.0022488169473789954,130.16148376464844,130.4444122314453,130.71759033203125,131.49810791015625
2021-06-28 00:00:00-04:00,130.1614721527149,131.9566646084623,130.1029355337376,131.49810791015625,62111300,0.0,0.0,130.53807373046874,126.14178695678712,125.93059387207032,3.5124848281560666,74.87648376747488,0.012545998862659058,129.8687744140625,130.16148376464844,130.4444122314453,133.01036071777344
2021-06-29 00:00:00-04:00,131.51761747124857,133.16646828417475,131.07857796707717,133.01036071777344,64556100,0.0,0.0,130.9966278076172,126.72961654663087,125.96412994384765,3.633087394819447,76.55911026792094,0.011500186821322256,131.49810791015625,129.8687744140625,130.16148376464844,133.6250457763672
2021-06-30 00:00:00-04:00,132.8542738516881,134.0640853489463,132.56157584088896,133.6250457763672,63261400,0.0,0.0,131.63275451660155,127.31012992858886,126.04365997314453,3.765246085843246,82.0439722863741,0.004621332167484393,133.01036071777344,131.49810791015625,129.8687744140625,133.92750549316406
2021-07-01 00:00:00-04:00,133.27382165358517,133.98604212249344,132.45426418125246,133.92750549316406,52485800,0.0,0.0,132.38595886230468,127.97991523742675,126.12164215087891,3.6866482418821485,81.00030546289841,0.0022634957020188917,133.6250457763672,133.01036071777344,131.49810791015625,136.55197143554688
2021-07-02 00:00:00-04:00,134.54212006442484,136.5909908825578,134.39577852908815,136.55197143554688,78852600,0.0,0.0,133.72259826660155,128.6662841796875,126.28250213623046,3.945129437528066,80.46299055735663,0.019596168335389352,133.92750549316406,133.6250457763672,133.01036071777344,138.5618438720703
2021-07-06 00:00:00-04:00,136.65932898286508,139.66431846121773,136.65932898286508,138.5618438720703,108181800,0.0,0.0,135.13534545898438,129.4526596069336,126.43719757080078,4.275140054668005,86.88941259367618,0.014718736136827726,136.55197143554688,133.92750549316406,133.6250457763672,141.04969787597656
2021-07-07 00:00:00-04:00,140.0447648918188,141.36189806872017,139.18620319634806,141.04969787597656,104911600,0.0,0.0,136.743212890625,130.32245101928712,126.63385711669922,4.773800299208854,88.31052057303503,0.01795482749351396,138.5618438720703,136.55197143554688,133.92750549316406,139.75210571289062
2021-07-08 00:00:00-04:00,138.13252320539087,140.55213093920304,137.24467816832615,139.75210571289062,105575500,0.0,0.0,137.9686248779297,131.10833702087402,126.81099456787109,4.973723070359731,80.92952753044716,-0.009199538762762138,141.04969787597656,138.5618438720703,136.55197143554688,141.57656860351562
2021-07-09 00:00:00-04:00,139.27403406481795,142.10341304013653,139.17646311232951,141.57656860351562,99890800,0.0,0.0,139.4984375,132.03520393371582,127.04039947509766,5.116085298750926,88.45152566751803,0.013054993921688851,139.75210571289062,141.04969787597656,138.5618438720703,140.9813995361328
2021-07-12 00:00:00-04:00,142.64976728517905,142.7570893612842,140.49357462424308,140.9813995361328,76299700,0.0,0.0,140.3843231201172,132.8718231201172,127.25984893798828,5.143843043494467,84.23116484642956,-0.00420386701876907,141.57656860351562,139.75210571289062,141.04969787597656,142.09368896484375
2021-07-13 00:00:00-04:00,140.5228916089028,143.86937940514224,140.13263749909038,142.09368896484375,100827100,0.0,0.0,141.09069213867187,133.61136741638182,127.54089263916016,5.359760469626525,83.73844226745155,0.007889618292701517,140.9813995361328,141.57656860351562,139.75210571289062,145.51815795898438
2021-07-14 00:00:00-04:00,144.49373760521436,145.9279439651733,144.08395159902545,145.51815795898438,127050800,0.0,0.0,141.98438415527343,134.5631118774414,127.86938842773438,5.7062252866321685,87.66450792314538,0.024100078047716078,142.09368896484375,140.9813995361328,141.57656860351562,144.86448669433594
2021-07-15 00:00:00-04:00,145.6059901139749,146.34747864637848,143.50833398770226,144.86448669433594,106820300,0.0,0.0,143.0068603515625,135.45729446411133,128.2761715698242,5.854801373446603,86.06985958008786,-0.004492025420172463,145.51815795898438,142.09368896484375,140.9813995361328,142.8253936767578
2021-07-16 00:00:00-04:00,144.8449961921481,146.1133292004128,142.32781756831105,142.8253936767578,93251400,0.0,0.0,143.25662536621093,136.16952056884764,128.63730255126953,5.8406635221323455,79.27696204347248,-0.01407586541124195,144.86448669433594,145.51815795898438,142.09368896484375,138.9813232421875
2021-07-19 00:00:00-04:00,140.2496710710599,140.56188618036083,138.22031752231123,138.9813232421875,121434600,0.0,0.0,142.8566101074219,136.75442123413086,128.88960510253906,5.478440886080898,65.37073811637156,-0.02691447462956209,142.8253936767578,144.86448669433594,145.51815795898438,142.59124755859375
2021-07-20 00:00:00-04:00,139.96676145319103,143.518127007473,139.47893643261804,142.59124755859375,96350000,0.0,0.0,142.95612182617188,137.43005828857423,129.20064224243163,5.312706425899973,68.11811329444008,0.025974168558718036,138.9813232421875,142.8253936767578,144.86448669433594,141.85951232910156
2021-07-21 00:00:00-04:00,141.98635160042446,142.57174758950413,141.10827250404336,141.85951232910156,74993500,0.0,0.0,142.22439270019532,137.98715438842774,129.56260848999023,5.153577487778786,65.50330719446947,-0.00513169806717273,142.59124755859375,138.9813232421875,142.8253936767578,143.22540283203125
2021-07-22 00:00:00-04:00,142.38634335455993,144.59130668501456,142.25950410848452,143.22540283203125,77338200,0.0,0.0,141.89657592773438,138.62620391845704,129.9702346801758,4.957750227258998,66.8314788737452,0.009628473131649828,141.85951232910156,142.59124755859375,138.9813232421875,144.9425506591797
2021-07-23 00:00:00-04:00,143.95714959308972,145.09865822031367,143.34248537564744,144.9425506591797,71447400,0.0,0.0,142.32000732421875,139.3652572631836,130.47347518920898,4.725781533480716,65.70490649627945,0.011989128975690377,143.22540283203125,141.85951232910156,142.59124755859375,145.36209106445312
2021-07-26 00:00:00-04:00,144.6596219111436,146.18163344756866,144.10349429509156,145.36209106445312,72434100,0.0,0.0,143.59616088867188,140.13992309570312,130.9421778869629,4.341379219584078,63.5339562879034,0.002894528924497486,144.9425506591797,143.22540283203125,141.85951232910156,143.19613647460938
2021-07-27 00:00:00-04:00,145.48890475095865,145.57672455410125,142.00584243486344,143.19613647460938,104818600,0.0,0.0,143.717138671875,140.72482452392578,131.31916870117186,3.8792374042900093,54.32732091802488,-0.014900408861643122,145.36209106445312,144.9425506591797,143.22540283203125,141.44970703125
2021-07-28 00:00:00-04:00,141.283848347971,143.39125553651849,139.0691190835095,141.44970703125,118931200,0.0,0.0,143.6351776123047,141.14679183959962,131.6842562866211,3.428767988505962,53.36160708350506,-0.012196065385248978,143.19613647460938,145.36209106445312,144.9425506591797,142.09368896484375
2021-07-29 00:00:00-04:00,141.16682428860926,142.981534184993,141.05950217532487,142.09368896484375,56699500,0.0,0.0,143.4088348388672,141.57022399902343,132.08993225097657,2.9389095983161155,51.07422927457034,0.004552727235069387,141.44970703125,143.19613647460938,145.36209106445312,142.3082733154297
2021-07-30 00:00:00-04:00,140.8643158519786,142.7668298895043,140.6008862507108,142.3082733154297,70440600,0.0,0.0,142.8819793701172,141.98926239013673,132.50302185058592,2.3252426028891406,52.80063743664926,0.0015101610222747475,142.09368896484375,141.44970703125,143.19613647460938,141.9766082763672
2021-08-02 00:00:00-04:00,142.7961507964113,143.3717807887823,141.7131785780533,141.9766082763672,62880000,0.0,0.0,142.2048828125,142.26049423217773,132.8583541870117,1.9425024966794724,49.74445633776924,-0.0023306096780990604,142.3082733154297,142.09368896484375,141.44970703125,143.7717742919922
2021-08-03 00:00:00-04:00,142.2595139229218,144.43520909857267,141.64484970305608,143.7717742919922,64786600,0.0,0.0,142.32001037597655,142.52099075317383,133.28627395629883,1.761276260143579,45.89643399824027,0.012644097062317394,141.9766082763672,142.3082733154297,142.09368896484375,143.3717803955078
2021-08-04 00:00:00-04:00,143.68399557594776,144.19132291330385,142.71809660960577,143.3717803955078,56368300,0.0,0.0,142.7044250488281,142.6370948791504,133.67360763549806,1.7355315301385663,46.450193264272016,-0.00278214481565775,143.7717742919922,141.9766082763672,142.3082733154297,143.47909545898438
2021-08-05 00:00:00-04:00,143.40104166770632,144.2401013148973,142.61076750096896,143.47909545898438,46397700,0.0,0.0,142.98150634765625,142.82344436645508,134.06699020385742,1.6046085603763287,51.71185282565002,0.0007485089686445345,143.3717803955078,143.7717742919922,141.9766082763672,142.79510498046875
2021-08-06 00:00:00-04:00,143.0003050001657,143.74290453377364,142.29678337483543,142.79510498046875,54126800,0.22,0.0,143.07887268066406,142.88437118530274,134.44766830444337,1.5776809499375488,61.967945022342334,-0.004767178635518787,143.47909545898438,143.3717803955078,143.7717742919922,142.74623107910156
2021-08-09 00:00:00-04:00,142.8537139522462,143.3422697557146,142.18928521610837,142.74623107910156,48908700,0.0,0.0,143.23279724121093,142.97261276245118,134.8580044555664,1.513700875838399,50.62633428256759,-0.00034226594373720776,142.79510498046875,143.47909545898438,143.3717803955078,142.26747131347656
2021-08-10 00:00:00-04:00,143.08824157374232,144.32917762337323,141.97433481779836,142.26747131347656,69023100,0.0,0.0,142.93193664550782,142.9813018798828,135.2718392944336,1.5088811451673878,51.68309726156751,-0.0033539222857639217,142.74623107910156,142.79510498046875,143.47909545898438,142.5215301513672
2021-08-11 00:00:00-04:00,142.7071837820295,143.36184690994065,142.19908146277635,142.5215301513672,48493500,0.0,0.0,142.7618865966797,142.83147048950195,135.69719451904297,1.3876236077703434,46.80274749267035,0.0017857830433412047,142.26747131347656,142.74623107910156,142.79510498046875,145.48214721679688
2021-08-12 00:00:00-04:00,142.84394884807298,145.63848865290169,142.5019538202862,145.48214721679688,72282600,0.0,0.0,143.1624969482422,142.862353515625,136.16654190063477,1.4410950379092207,52.20226759516091,0.0207731215226592,142.5215301513672,142.26747131347656,142.74623107910156,145.6873779296875
2021-08-13 00:00:00-04:00,145.56034862237908,146.01959236929383,144.87637333214747,145.6873779296875,59375000,0.0,0.0,143.74095153808594,143.00545272827148,136.6696534729004,1.5732666731928013,51.35123828647925,0.0014106934549487082,145.48214721679688,142.5215301513672,142.26747131347656,147.66111755371094
2021-08-16 00:00:00-04:00,145.1401675406519,147.72952253031957,143.1175540441941,147.66111755371094,103296000,0.0,0.0,144.72392883300782,143.43944244384767,137.16638397216798,1.601690683328227,68.8484801638679,0.013547773678623143,145.6873779296875,145.48214721679688,142.5215301513672,146.75242614746094
2021-08-17 00:00:00-04:00,146.7915040599331,148.20831321235303,145.67759718518755,146.75242614746094,92229700,0.0,0.0,145.62091979980468,143.64750137329102,137.64474578857423,1.7491878408769235,74.08866639956858,-0.00615389766313712,147.66111755371094,145.6873779296875,145.48214721679688,143.0100860595703
2021-08-18 00:00:00-04:00,146.37135309386304,147.27029417589944,142.80488601790597,143.0100860595703,86326000,0.0,0.0,145.7186309814453,143.70503005981445,138.0318701171875,1.7056671239279393,53.248477098877416,-0.025501044079027424,146.75242614746094,147.66111755371094,145.6873779296875,143.34230041503906
2021-08-19 00:00:00-04:00,141.71052547158095,144.61254875765684,141.19265740190144,143.34230041503906,86960300,0.0,0.0,145.29066162109376,143.71087493896485,138.41802841186524,1.7041366649026617,53.63514058637737,0.0023230134644514067,143.0100860595703,146.75242614746094,147.66111755371094,144.7981719970703
2021-08-20 00:00:00-04:00,144.0653382889344,145.10107421090677,143.42044104748524,144.7981719970703,60549600,0.0,0.0,145.11282043457032,143.7036560058594,138.85320724487303,1.6989424145865168,59.19264008144987,0.010156608187644967,143.34230041503906,143.0100860595703,146.75242614746094,146.28338623046875
2021-08-23 00:00:00-04:00,144.91542102572143,146.75239563031982,144.50503593715925,146.28338623046875,60131800,0.0,0.0,144.83727416992187,143.74972076416014,139.2938946533203,1.7577477093171507,58.35148900157186,0.01025713386373761,144.7981719970703,143.34230041503906,143.0100860595703,146.19546508789062
2021-08-24 00:00:00-04:00,146.02935786837372,147.40708910674363,145.7362213417673,146.19546508789062,48606400,0.0,0.0,144.72588195800782,143.89968719482422,139.6717478942871,1.834311491476377,59.58816879048546,-0.0006010330006963605,146.28338623046875,144.7981719970703,143.34230041503906,144.9643096923828
2021-08-25 00:00:00-04:00,146.3811188443998,146.8794554129226,144.41712946066949,144.9643096923828,58991300,0.0,0.0,145.11672668457032,144.07541732788087,140.04136871337892,1.7538329599180245,54.685609040118074,-0.008421296753409302,146.19546508789062,146.28338623046875,144.7981719970703,144.1630859375
2021-08-26 00:00:00-04:00,144.95455911573424,145.7069245583274,144.13377377269998,144.1630859375,48597200,0.0,0.0,145.2808837890625,144.17888717651368,140.38501373291015,1.6906708301631423,54.28406773311211,-0.005527041494441165,144.9643096923828,146.19546508789062,146.28338623046875,145.1988067626953
2021-08-27 00:00:00-04:00,144.10443150378484,145.34536755607812,143.4693148530707,145.1988067626953,55802400,0.0,0.0,145.3610107421875,144.32341384887695,140.71737243652345,1.6452846470705442,57.233559192666895,0.00718436913624565,144.1630859375,144.9643096923828,146.19546508789062,149.61534118652344
2021-08-30 00:00:00-04:00,145.58964568755837,149.97688265994054,145.2085727146907,149.61534118652344,90956700,0.0,0.0,146.02740173339845,144.70535049438476,141.16401306152343,1.9332513703190026,67.58660182516459,0.03041715371012832,145.1988067626953,144.1630859375,144.9643096923828,148.35487365722656
2021-08-31 00:00:00-04:00,149.16587817080352,149.3026732146875,147.8272249811444,148.35487365722656,86453100,0.0,0.0,146.45928344726562,144.93450546264648,141.54954040527343,2.0826219703566164,63.31999570743074,-0.008424721150256054,149.61534118652344,145.1988067626953,144.1630859375,149.01931762695312
2021-09-01 00:00:00-04:00,149.33200056452,151.43278500420377,148.85321040744938,149.01931762695312,80313700,0.0,0.0,147.2702850341797,145.21688232421874,141.91557495117186,2.2367483224303464,59.02303986747171,0.004478747164462948,148.35487365722656,149.61534118652344,145.1988067626953,150.13319396972656
2021-09-02 00:00:00-04:00,150.34815971820325,151.1787105563669,148.91180444862712,150.13319396972656,71115500,0.0,0.0,148.464306640625,145.54958724975586,142.3093505859375,2.4494272559029504,60.83847616071662,0.007474711067741335,149.01931762695312,148.35487365722656,149.61534118652344,150.76834106445312
2021-09-03 00:00:00-04:00,150.24069238740682,151.09078972052774,149.5860293255129,150.76834106445312,57808700,0.0,0.0,149.57821350097657,145.94824905395507,142.7214877319336,2.6204035233779144,58.104043445488976,0.00423055739994882,150.13319396972656,149.01931762695312,148.35487365722656,153.10362243652344
2021-09-07 00:00:00-04:00,151.42298925392222,153.6605683081019,150.85626272401808,153.10362243652344,82278300,0.0,0.0,150.27586975097657,146.46611862182618,143.18618469238282,2.956228475852987,65.41746180378584,0.015489202544664016,150.76834106445312,150.13319396972656,149.01931762695312,151.55982971191406
2021-09-08 00:00:00-04:00,153.38702422166725,153.44564855103232,150.45568847705636,151.55982971191406,74420200,0.0,0.0,150.91686096191407,146.93073654174805,143.58741912841796,2.991622570186692,73.23443258682289,-0.010083319388797807,153.10362243652344,150.76834106445312,150.13319396972656,150.54360961914062
2021-09-09 00:00:00-04:00,151.93110647020356,152.53691096459315,150.4263460744376,150.54360961914062,57305700,0.0,0.0,151.22171936035156,147.33184051513672,143.9380841064453,2.905895725458901,68.86851668978862,-0.006705075445816222,151.55982971191406,153.10362243652344,150.76834106445312,145.560302734375
2021-09-10 00:00:00-04:00,151.45228394273914,151.9212932925362,145.29647845219108,145.560302734375,140893200,0.0,0.0,150.30714111328126,147.33574829101562,144.17678924560548,2.9033288043215637,51.6853614111051,-0.033102081831124286,150.54360961914062,151.55982971191406,153.10362243652344,146.12705993652344
2021-09-13 00:00:00-04:00,147.18234237769772,147.9542540722246,145.34536758274157,146.12705993652344,102404300,0.0,0.0,149.3788848876953,147.35773239135742,144.42078033447265,2.8918322497290405,49.63966581246302,0.0038936247830061443,145.560302734375,150.54360961914062,151.55982971191406,144.72975158691406
2021-09-14 00:00:00-04:00,146.90872098150533,147.6122424590222,143.5474550132665,144.72975158691406,109296300,0.0,0.0,147.70411071777343,147.21116409301757,144.5843359375,2.9493601150892634,46.813837518550045,-0.009562283332165578,146.12705993652344,145.560302734375,150.54360961914062,145.6189422607422
2021-09-15 00:00:00-04:00,145.1596986106003,146.01956159972383,143.01982179601146,145.6189422607422,83281300,0.0,0.0,146.51593322753905,147.15448989868165,144.72547790527344,2.969460940407554,51.44451372998483,0.00614380017984173,144.72975158691406,146.12705993652344,145.560302734375,145.38441467285156
2021-09-16 00:00:00-04:00,145.04243459087402,145.56030249720038,143.85035735869758,145.38441467285156,68034100,0.0,0.0,145.48409423828124,147.2732063293457,144.81217224121093,2.8396763952103328,52.764115842771986,-0.0016105568702091677,145.6189422607422,144.72975158691406,146.12705993652344,142.71693420410156
2021-09-17 00:00:00-04:00,145.41377207009813,145.41377207009813,142.42379770872697,142.71693420410156,129868800,0.0,0.0,144.91542053222656,147.24193801879883,144.87146881103516,2.8882659046930703,44.769352674752604,-0.018347774586102927,145.38441467285156,145.6189422607422,144.72975158691406,139.66836547851562
2021-09-20 00:00:00-04:00,140.50868223734292,141.52487196661303,138.0365905336095,139.66836547851562,123478900,0.0,0.0,143.623681640625,146.9854476928711,144.83330474853517,3.3132174035148854,27.753597420600116,-0.021360946005371306,142.71693420410156,145.38441467285156,145.6189422607422,140.14715576171875
2021-09-21 00:00:00-04:00,140.63571172252995,141.2903898304163,139.51203897648207,140.14715576171875,75834000,0.0,0.0,142.70716247558593,146.6786361694336,144.81661987304688,3.6487738511257186,30.978365804547494,0.0034280510233133388,139.66836547851562,142.71693420410156,145.38441467285156,142.5117645263672
2021-09-22 00:00:00-04:00,141.1437990363316,143.07847626004042,140.41096517330857,142.5117645263672,76404300,0.0,0.0,142.08572692871093,146.49445114135742,144.82498138427735,3.7655526205250682,36.02020794038841,0.016872327888471705,140.14715576171875,139.66836547851562,142.71693420410156,143.46934509277344
